shortcut	category	emojiCheatSheetFile	githubFile	unicodeChars	unicodeSampleFile	unicodeCldr	subcategory	aliasShortcuts	browserTypes
 	people/body	 	 	U+1F9D1 U+1F3FF U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F9D1 U+1F3FE	1f9d1-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f9d1-1f3fe.png	kiss: person, person, dark skin tone, medium-dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FB U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FB	1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png	kiss: woman, man, light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FB U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FC	1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png	kiss: woman, man, light skin tone, medium-light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FB U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FD	1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png	kiss: woman, man, light skin tone, medium skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FB U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FE	1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png	kiss: woman, man, light skin tone, medium-dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FB U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FF	1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png	kiss: woman, man, light skin tone, dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FC U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FB	1f469-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png	kiss: woman, man, medium-light skin tone, light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FC U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FC	1f469-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png	kiss: woman, man, medium-light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FC U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FD	1f469-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png	kiss: woman, man, medium-light skin tone, medium skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FC U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FE	1f469-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png	kiss: woman, man, medium-light skin tone, medium-dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FC U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FF	1f469-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png	kiss: woman, man, medium-light skin tone, dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FD U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FB	1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png	kiss: woman, man, medium skin tone, light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FD U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FC	1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png	kiss: woman, man, medium skin tone, medium-light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FD U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FD	1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png	kiss: woman, man, medium skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FD U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FE	1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png	kiss: woman, man, medium skin tone, medium-dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FD U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FF	1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png	kiss: woman, man, medium skin tone, dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FE U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FB	1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png	kiss: woman, man, medium-dark skin tone, light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FE U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FC	1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png	kiss: woman, man, medium-dark skin tone, medium-light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FE U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FD	1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png	kiss: woman, man, medium-dark skin tone, medium skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FE U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FE	1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png	kiss: woman, man, medium-dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FE U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FF	1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png	kiss: woman, man, medium-dark skin tone, dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FF U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FB	1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png	kiss: woman, man, dark skin tone, light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FF U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FC	1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png	kiss: woman, man, dark skin tone, medium-light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FF U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FD	1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png	kiss: woman, man, dark skin tone, medium skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FF U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FE	1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png	kiss: woman, man, dark skin tone, medium-dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FF U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FF	1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png	kiss: woman, man, dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FB U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FB	1f468-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png	kiss: man, man, light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FB U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FC	1f468-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png	kiss: man, man, light skin tone, medium-light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FB U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FD	1f468-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png	kiss: man, man, light skin tone, medium skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FB U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FE	1f468-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png	kiss: man, man, light skin tone, medium-dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FB U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FF	1f468-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png	kiss: man, man, light skin tone, dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FC U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FB	1f468-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png	kiss: man, man, medium-light skin tone, light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FC U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FC	1f468-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png	kiss: man, man, medium-light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FC U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FD	1f468-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png	kiss: man, man, medium-light skin tone, medium skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FC U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FE	1f468-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png	kiss: man, man, medium-light skin tone, medium-dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FC U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FF	1f468-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png	kiss: man, man, medium-light skin tone, dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FD U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FB	1f468-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png	kiss: man, man, medium skin tone, light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FD U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FC	1f468-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png	kiss: man, man, medium skin tone, medium-light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FD U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FD	1f468-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png	kiss: man, man, medium skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FD U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FE	1f468-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png	kiss: man, man, medium skin tone, medium-dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FD U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FF	1f468-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png	kiss: man, man, medium skin tone, dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FE U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FB	1f468-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png	kiss: man, man, medium-dark skin tone, light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FE U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FC	1f468-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png	kiss: man, man, medium-dark skin tone, medium-light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FE U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FD	1f468-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png	kiss: man, man, medium-dark skin tone, medium skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FE U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FE	1f468-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png	kiss: man, man, medium-dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FE U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FF	1f468-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png	kiss: man, man, medium-dark skin tone, dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FF U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FB	1f468-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png	kiss: man, man, dark skin tone, light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FF U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FC	1f468-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png	kiss: man, man, dark skin tone, medium-light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FF U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FD	1f468-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png	kiss: man, man, dark skin tone, medium skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FF U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FE	1f468-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png	kiss: man, man, dark skin tone, medium-dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F468 U+1F3FF U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468 U+1F3FF	1f468-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png	kiss: man, man, dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FB U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FB	1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fb.png	kiss: woman, woman, light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FB U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FC	1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fc.png	kiss: woman, woman, light skin tone, medium-light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FB U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FD	1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fd.png	kiss: woman, woman, light skin tone, medium skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FB U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FE	1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fe.png	kiss: woman, woman, light skin tone, medium-dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FB U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FF	1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3ff.png	kiss: woman, woman, light skin tone, dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FC U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FB	1f469-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fb.png	kiss: woman, woman, medium-light skin tone, light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FC U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FC	1f469-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fc.png	kiss: woman, woman, medium-light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FC U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FD	1f469-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fd.png	kiss: woman, woman, medium-light skin tone, medium skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FC U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FE	1f469-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fe.png	kiss: woman, woman, medium-light skin tone, medium-dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FC U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FF	1f469-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3ff.png	kiss: woman, woman, medium-light skin tone, dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FD U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FB	1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fb.png	kiss: woman, woman, medium skin tone, light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FD U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FC	1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fc.png	kiss: woman, woman, medium skin tone, medium-light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FD U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FD	1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fd.png	kiss: woman, woman, medium skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FD U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FE	1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fe.png	kiss: woman, woman, medium skin tone, medium-dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FD U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FF	1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3ff.png	kiss: woman, woman, medium skin tone, dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FE U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FB	1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fb.png	kiss: woman, woman, medium-dark skin tone, light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FE U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FC	1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fc.png	kiss: woman, woman, medium-dark skin tone, medium-light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FE U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FD	1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fd.png	kiss: woman, woman, medium-dark skin tone, medium skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FE U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FE	1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fe.png	kiss: woman, woman, medium-dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FE U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FF	1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3ff.png	kiss: woman, woman, medium-dark skin tone, dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FF U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FB	1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fb.png	kiss: woman, woman, dark skin tone, light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FF U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FC	1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fc.png	kiss: woman, woman, dark skin tone, medium-light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FF U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FD	1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fd.png	kiss: woman, woman, dark skin tone, medium skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FF U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FE	1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fe.png	kiss: woman, woman, dark skin tone, medium-dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F469 U+1F3FF U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469 U+1F3FF	1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3ff.png	kiss: woman, woman, dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F491 U+1F3FB	1f491-1f3fb.png	couple with heart: light skin tone	family	 	appl,goog,fb,wind
 	people/body	 	 	U+1F491 U+1F3FC	1f491-1f3fc.png	couple with heart: medium-light skin tone	family	 	appl,goog,fb,wind
 	people/body	 	 	U+1F491 U+1F3FD	1f491-1f3fd.png	couple with heart: medium skin tone	family	 	appl,goog,fb,wind
 	people/body	 	 	U+1F491 U+1F3FE	1f491-1f3fe.png	couple with heart: medium-dark skin tone	family	 	appl,goog,fb,wind
 	people/body	 	 	U+1F491 U+1F3FF	1f491-1f3ff.png	couple with heart: dark skin tone	family	 	appl,goog,fb,wind
 	people/body	 	 	U+1F9D1 U+1F3FB U+200D U+2764 U+FE0F U+200D U+1F9D1 U+1F3FC	1f9d1-1f3fb-200d-2764-fe0f-200d-1f9d1-1f3fc.png	couple with heart: person, person, light skin tone, medium-light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F9D1 U+1F3FB U+200D U+2764 U+FE0F U+200D U+1F9D1 U+1F3FD	1f9d1-1f3fb-200d-2764-fe0f-200d-1f9d1-1f3fd.png	couple with heart: person, person, light skin tone, medium skin tone	family	 	appl,goog
 	people/body	 	 	U+1F9D1 U+1F3FB U+200D U+2764 U+FE0F U+200D U+1F9D1 U+1F3FE	1f9d1-1f3fb-200d-2764-fe0f-200d-1f9d1-1f3fe.png	couple with heart: person, person, light skin tone, medium-dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F9D1 U+1F3FB U+200D U+2764 U+FE0F U+200D U+1F9D1 U+1F3FF	1f9d1-1f3fb-200d-2764-fe0f-200d-1f9d1-1f3ff.png	couple with heart: person, person, light skin tone, dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F9D1 U+1F3FC U+200D U+2764 U+FE0F U+200D U+1F9D1 U+1F3FB	1f9d1-1f3fc-200d-2764-fe0f-200d-1f9d1-1f3fb.png	couple with heart: person, person, medium-light skin tone, light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F9D1 U+1F3FC U+200D U+2764 U+FE0F U+200D U+1F9D1 U+1F3FD	1f9d1-1f3fc-200d-2764-fe0f-200d-1f9d1-1f3fd.png	couple with heart: person, person, medium-light skin tone, medium skin tone	family	 	appl,goog
 	people/body	 	 	U+1F9D1 U+1F3FC U+200D U+2764 U+FE0F U+200D U+1F9D1 U+1F3FE	1f9d1-1f3fc-200d-2764-fe0f-200d-1f9d1-1f3fe.png	couple with heart: person, person, medium-light skin tone, medium-dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F9D1 U+1F3FC U+200D U+2764 U+FE0F U+200D U+1F9D1 U+1F3FF	1f9d1-1f3fc-200d-2764-fe0f-200d-1f9d1-1f3ff.png	couple with heart: person, person, medium-light skin tone, dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F9D1 U+1F3FD U+200D U+2764 U+FE0F U+200D U+1F9D1 U+1F3FB	1f9d1-1f3fd-200d-2764-fe0f-200d-1f9d1-1f3fb.png	couple with heart: person, person, medium skin tone, light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F9D1 U+1F3FD U+200D U+2764 U+FE0F U+200D U+1F9D1 U+1F3FC	1f9d1-1f3fd-200d-2764-fe0f-200d-1f9d1-1f3fc.png	couple with heart: person, person, medium skin tone, medium-light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F9D1 U+1F3FD U+200D U+2764 U+FE0F U+200D U+1F9D1 U+1F3FE	1f9d1-1f3fd-200d-2764-fe0f-200d-1f9d1-1f3fe.png	couple with heart: person, person, medium skin tone, medium-dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F9D1 U+1F3FD U+200D U+2764 U+FE0F U+200D U+1F9D1 U+1F3FF	1f9d1-1f3fd-200d-2764-fe0f-200d-1f9d1-1f3ff.png	couple with heart: person, person, medium skin tone, dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F9D1 U+1F3FE U+200D U+2764 U+FE0F U+200D U+1F9D1 U+1F3FB	1f9d1-1f3fe-200d-2764-fe0f-200d-1f9d1-1f3fb.png	couple with heart: person, person, medium-dark skin tone, light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F9D1 U+1F3FE U+200D U+2764 U+FE0F U+200D U+1F9D1 U+1F3FC	1f9d1-1f3fe-200d-2764-fe0f-200d-1f9d1-1f3fc.png	couple with heart: person, person, medium-dark skin tone, medium-light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F9D1 U+1F3FE U+200D U+2764 U+FE0F U+200D U+1F9D1 U+1F3FD	1f9d1-1f3fe-200d-2764-fe0f-200d-1f9d1-1f3fd.png	couple with heart: person, person, medium-dark skin tone, medium skin tone	family	 	appl,goog
 	people/body	 	 	U+1F9D1 U+1F3FE U+200D U+2764 U+FE0F U+200D U+1F9D1 U+1F3FF	1f9d1-1f3fe-200d-2764-fe0f-200d-1f9d1-1f3ff.png	couple with heart: person, person, medium-dark skin tone, dark skin tone	family	 	appl,goog
 	people/body	 	 	U+1F9D1 U+1F3FF U+200D U+2764 U+FE0F U+200D U+1F9D1 U+1F3FB	1f9d1-1f3ff-200d-2764-fe0f-200d-1f9d1-1f3fb.png	couple with heart: person, person, dark skin tone, light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F9D1 U+1F3FF U+200D U+2764 U+FE0F U+200D U+1F9D1 U+1F3FC	1f9d1-1f3ff-200d-2764-fe0f-200d-1f9d1-1f3fc.png	couple with heart: person, person, dark skin tone, medium-light skin tone	family	 	appl,goog
 	people/body	 	 	U+1F9D1 U+1F3FF U+200D U+2764 U+FE0F U+200D U+1F9D1 U+1F3FD	1f9d1-1f3ff-200d-2764-fe0f-200d-1f9d1-1f3fd.png	couple with heart: person, person, dark skin tone, medium skin tone	family	 	appl,goog
 	people/body	 	 	U+1F9D1 U+1F3FF U+200D U+2764 U+FE0F U+200D U+1F9D1 U+1F3FE	1f9d1-1f3ff-200d-2764-fe0f-200d-1f9d1-1f3fe.png	couple with heart: person, person, dark skin tone, medium-dark skin tone	family	 	appl,goog
